date	location	variant	sequences
2022-12-18	New Jersey	clade 22B	6
2022-12-19	New Jersey	clade 22B	7
2022-12-21	New Jersey	clade 22B	2
2022-12-22	New Jersey	clade 22B	1
2022-12-23	New Jersey	clade 22B	11
2022-12-24	New Jersey	clade 22B	3
2022-12-25	New Jersey	clade 22B	2
2022-12-27	New Jersey	clade 22B	2
2022-12-29	New Jersey	clade 22B	3
2023-01-01	New Jersey	clade 22B	1
2023-01-02	New Jersey	clade 22B	1
2023-01-03	New Jersey	clade 22B	1
2023-01-04	New Jersey	clade 22B	1
2022-11-03	New Jersey	clade 22C	1
2022-11-01	New Jersey	clade 22D	3
2022-11-02	New Jersey	clade 22D	1
2022-11-03	New Jersey	clade 22D	8
2022-11-04	New Jersey	clade 22D	4
2022-11-06	New Jersey	clade 22D	6
2022-11-07	New Jersey	clade 22D	3
2022-11-08	New Jersey	clade 22D	3
2022-11-10	New Jersey	clade 22D	1
2022-11-11	New Jersey	clade 22D	2
2022-11-12	New Jersey	clade 22D	1
2022-11-13	New Jersey	clade 22D	2
2022-11-14	New Jersey	clade 22D	5
2022-11-15	New Jersey	clade 22D	2
2022-11-16	New Jersey	clade 22D	3
2022-11-17	New Jersey	clade 22D	2
2022-11-18	New Jersey	clade 22D	3
2022-11-19	New Jersey	clade 22D	6
2022-11-20	New Jersey	clade 22D	2
2022-11-21	New Jersey	clade 22D	4
2022-11-22	New Jersey	clade 22D	2
2022-11-23	New Jersey	clade 22D	2
2022-11-25	New Jersey	clade 22D	1
2022-11-26	New Jersey	clade 22D	2
2022-11-27	New Jersey	clade 22D	3
2022-11-28	New Jersey	clade 22D	12
2022-11-29	New Jersey	clade 22D	8
2022-12-01	New Jersey	clade 22D	3
2022-12-02	New Jersey	clade 22D	8
2022-12-03	New Jersey	clade 22D	4
2022-12-04	New Jersey	clade 22D	4
2022-12-05	New Jersey	clade 22D	5
2022-12-06	New Jersey	clade 22D	4
2022-12-07	New Jersey	clade 22D	2
2022-12-09	New Jersey	clade 22D	4
2022-12-10	New Jersey	clade 22D	4
2022-12-11	New Jersey	clade 22D	5
2022-12-12	New Jersey	clade 22D	7
2022-12-13	New Jersey	clade 22D	5
2022-12-16	New Jersey	clade 22D	3
2022-12-17	New Jersey	clade 22D	4
2022-12-18	New Jersey	clade 22D	1
2022-12-19	New Jersey	clade 22D	6
2022-12-21	New Jersey	clade 22D	2
2022-12-23	New Jersey	clade 22D	2
2022-12-27	New Jersey	clade 22D	1
2022-12-28	New Jersey	clade 22D	1
2022-12-30	New Jersey	clade 22D	2
2023-01-02	New Jersey	clade 22D	1
2022-11-01	New Jersey	clade 22E	35
2022-11-02	New Jersey	clade 22E	7
2022-11-03	New Jersey	clade 22E	19
2022-11-04	New Jersey	clade 22E	37
2022-11-05	New Jersey	clade 22E	29
2022-11-06	New Jersey	clade 22E	50
2022-11-07	New Jersey	clade 22E	22
2022-11-08	New Jersey	clade 22E	27
2022-11-09	New Jersey	clade 22E	24
2022-11-10	New Jersey	clade 22E	10
2022-11-11	New Jersey	clade 22E	25
2022-11-12	New Jersey	clade 22E	19
2022-11-13	New Jersey	clade 22E	25
2022-11-14	New Jersey	clade 22E	78
2022-11-15	New Jersey	clade 22E	30
2022-11-16	New Jersey	clade 22E	49
2022-11-17	New Jersey	clade 22E	20
2022-11-18	New Jersey	clade 22E	42
2022-11-19	New Jersey	clade 22E	28
2022-11-20	New Jersey	clade 22E	31
2022-11-21	New Jersey	clade 22E	33
2022-11-22	New Jersey	clade 22E	14
2022-11-23	New Jersey	clade 22E	16
2022-11-24	New Jersey	clade 22E	2
2022-11-25	New Jersey	clade 22E	7
2022-11-26	New Jersey	clade 22E	34
2022-11-27	New Jersey	clade 22E	70
2022-11-28	New Jersey	clade 22E	126
2022-11-29	New Jersey	clade 22E	52
2022-11-30	New Jersey	clade 22E	14
2022-12-01	New Jersey	clade 22E	44
2022-12-02	New Jersey	clade 22E	69
2022-12-03	New Jersey	clade 22E	28
2022-12-04	New Jersey	clade 22E	47
2022-12-05	New Jersey	clade 22E	84
2022-12-06	New Jersey	clade 22E	54
2022-12-07	New Jersey	clade 22E	15
2022-12-08	New Jersey	clade 22E	9
2022-12-09	New Jersey	clade 22E	50
2022-12-10	New Jersey	clade 22E	53
2022-12-11	New Jersey	clade 22E	55
2022-12-12	New Jersey	clade 22E	108
2022-12-13	New Jersey	clade 22E	55
2022-12-14	New Jersey	clade 22E	9
2022-12-15	New Jersey	clade 22E	8
2022-12-16	New Jersey	clade 22E	38
2022-12-17	New Jersey	clade 22E	48
2022-12-18	New Jersey	clade 22E	12
2022-12-19	New Jersey	clade 22E	43
2022-12-20	New Jersey	clade 22E	11
2022-12-21	New Jersey	clade 22E	9
2022-12-22	New Jersey	clade 22E	16
2022-12-23	New Jersey	clade 22E	30
2022-12-24	New Jersey	clade 22E	8
2022-12-25	New Jersey	clade 22E	5
2022-12-26	New Jersey	clade 22E	4
2022-12-27	New Jersey	clade 22E	6
2022-12-28	New Jersey	clade 22E	6
2022-12-29	New Jersey	clade 22E	3
2022-12-30	New Jersey	clade 22E	3
2022-12-31	New Jersey	clade 22E	3
2023-01-01	New Jersey	clade 22E	3
2023-01-02	New Jersey	clade 22E	2
2023-01-03	New Jersey	clade 22E	4
2023-01-04	New Jersey	clade 22E	1
2022-11-01	New Jersey	clade 22F	1
2022-11-03	New Jersey	clade 22F	2
2022-11-04	New Jersey	clade 22F	1
2022-11-05	New Jersey	clade 22F	3
2022-11-06	New Jersey	clade 22F	2
2022-11-07	New Jersey	clade 22F	1
2022-11-09	New Jersey	clade 22F	1
2022-11-12	New Jersey	clade 22F	3
2022-11-13	New Jersey	clade 22F	3
2022-11-14	New Jersey	clade 22F	3
2022-11-16	New Jersey	clade 22F	2
2022-11-17	New Jersey	clade 22F	1
2022-11-18	New Jersey	clade 22F	2
2022-11-19	New Jersey	clade 22F	2
2022-11-20	New Jersey	clade 22F	3
2022-11-21	New Jersey	clade 22F	2
2022-11-22	New Jersey	clade 22F	1
2022-11-24	New Jersey	clade 22F	1
2022-11-25	New Jersey	clade 22F	2
2022-11-26	New Jersey	clade 22F	4
2022-11-27	New Jersey	clade 22F	10
2022-11-28	New Jersey	clade 22F	10
2022-11-29	New Jersey	clade 22F	5
2022-11-30	New Jersey	clade 22F	4
2022-12-01	New Jersey	clade 22F	4
2022-12-02	New Jersey	clade 22F	7
2022-12-03	New Jersey	clade 22F	6
2022-12-04	New Jersey	clade 22F	4
2022-12-05	New Jersey	clade 22F	12
2022-12-06	New Jersey	clade 22F	2
2022-12-09	New Jersey	clade 22F	5
2022-12-10	New Jersey	clade 22F	3
2022-12-11	New Jersey	clade 22F	1
2022-12-12	New Jersey	clade 22F	14
2022-12-14	New Jersey	clade 22F	3
2022-12-15	New Jersey	clade 22F	2
2022-12-16	New Jersey	clade 22F	5
2022-12-17	New Jersey	clade 22F	13
2022-12-18	New Jersey	clade 22F	5
2022-12-19	New Jersey	clade 22F	13
2022-12-20	New Jersey	clade 22F	1
2022-12-21	New Jersey	clade 22F	2
2022-12-23	New Jersey	clade 22F	4
2022-12-25	New Jersey	clade 22F	1
2022-12-27	New Jersey	clade 22F	3
2022-12-29	New Jersey	clade 22F	1
2022-12-31	New Jersey	clade 22F	1
2023-01-03	New Jersey	clade 22F	1
2022-11-03	New Jersey	other	1
2022-11-06	New Jersey	other	2
2022-11-20	New Jersey	other	2
2022-11-21	New Jersey	other	1
2022-11-30	New Jersey	other	1
2022-12-01	New Jersey	other	1
2022-12-02	New Jersey	other	1
2022-12-05	New Jersey	other	2
2022-12-19	New Jersey	other	1
2022-12-28	New Jersey	other	1
2022-11-01	New York	BQ.1	37
2022-11-02	New York	BQ.1	32
2022-11-03	New York	BQ.1	39
2022-11-04	New York	BQ.1	38
2022-11-05	New York	BQ.1	39
2022-11-06	New York	BQ.1	23
2022-11-07	New York	BQ.1	35
2022-11-08	New York	BQ.1	24
2022-11-09	New York	BQ.1	55
2022-11-10	New York	BQ.1	40
2022-11-11	New York	BQ.1	19
2022-11-12	New York	BQ.1	37
2022-11-13	New York	BQ.1	23
2022-11-14	New York	BQ.1	68
2022-11-15	New York	BQ.1	39
2022-11-16	New York	BQ.1	45
2022-11-17	New York	BQ.1	30
2022-11-18	New York	BQ.1	63
2022-11-19	New York	BQ.1	25
2022-11-20	New York	BQ.1	32
2022-11-21	New York	BQ.1	62
2022-11-22	New York	BQ.1	39
2022-11-23	New York	BQ.1	38
2022-11-24	New York	BQ.1	3
2022-11-25	New York	BQ.1	23
2022-11-26	New York	BQ.1	47
2022-11-27	New York	BQ.1	46
2022-11-28	New York	BQ.1	70
2022-11-29	New York	BQ.1	56
2022-11-30	New York	BQ.1	32
2022-12-01	New York	BQ.1	39
2022-12-02	New York	BQ.1	52
2022-12-03	New York	BQ.1	22
2022-12-04	New York	BQ.1	30
2022-12-05	New York	BQ.1	69
2022-12-06	New York	BQ.1	30
2022-12-07	New York	BQ.1	34
2022-12-08	New York	BQ.1	27
2022-12-09	New York	BQ.1	32
2022-12-10	New York	BQ.1	26
2022-12-11	New York	BQ.1	15
2022-12-12	New York	BQ.1	39
2022-12-13	New York	BQ.1	21
2022-12-14	New York	BQ.1	15
2022-12-15	New York	BQ.1	12
2022-12-16	New York	BQ.1	15
2022-12-17	New York	BQ.1	13
2022-12-18	New York	BQ.1	11
2022-12-19	New York	BQ.1	20
2022-12-20	New York	BQ.1	13
2022-12-21	New York	BQ.1	10
2022-12-22	New York	BQ.1	10
2022-12-23	New York	BQ.1	9
2022-12-25	New York	BQ.1	1
2022-12-26	New York	BQ.1	8
2022-12-27	New York	BQ.1	5
2022-12-29	New York	BQ.1	1
2022-12-30	New York	BQ.1	2
2022-11-01	New York	XBB.1.5	1
2022-11-03	New York	XBB.1.5	3
2022-11-07	New York	XBB.1.5	3
2022-11-09	New York	XBB.1.5	3
2022-11-10	New York	XBB.1.5	2
2022-11-13	New York	XBB.1.5	4
2022-11-14	New York	XBB.1.5	9
2022-11-15	New York	XBB.1.5	8
2022-11-16	New York	XBB.1.5	4
2022-11-17	New York	XBB.1.5	10
2022-11-18	New York	XBB.1.5	11
2022-11-19	New York	XBB.1.5	13
2022-11-20	New York	XBB.1.5	7
2022-11-21	New York	XBB.1.5	16
2022-11-22	New York	XBB.1.5	15
2022-11-23	New York	XBB.1.5	11
2022-11-24	New York	XBB.1.5	2
2022-11-25	New York	XBB.1.5	7
2022-11-26	New York	XBB.1.5	17
2022-11-27	New York	XBB.1.5	25
2022-11-28	New York	XBB.1.5	50
2022-11-29	New York	XBB.1.5	34
2022-11-30	New York	XBB.1.5	35
2022-12-01	New York	XBB.1.5	40
2022-12-02	New York	XBB.1.5	47
2022-12-03	New York	XBB.1.5	30
2022-12-04	New York	XBB.1.5	35
2022-12-05	New York	XBB.1.5	79
2022-12-06	New York	XBB.1.5	56
2022-12-07	New York	XBB.1.5	51
2022-12-08	New York	XBB.1.5	52
2022-12-09	New York	XBB.1.5	58
2022-12-10	New York	XBB.1.5	35
2022-12-11	New York	XBB.1.5	49
2022-12-12	New York	XBB.1.5	107
2022-12-13	New York	XBB.1.5	120
2022-12-14	New York	XBB.1.5	71
2022-12-15	New York	XBB.1.5	73
2022-12-16	New York	XBB.1.5	108
2022-12-17	New York	XBB.1.5	81
2022-12-18	New York	XBB.1.5	91
2022-12-19	New York	XBB.1.5	206
2022-12-20	New York	XBB.1.5	100
2022-12-21	New York	XBB.1.5	99
2022-12-22	New York	XBB.1.5	49
2022-12-23	New York	XBB.1.5	82
2022-12-24	New York	XBB.1.5	26
2022-12-25	New York	XBB.1.5	12
2022-12-26	New York	XBB.1.5	43
2022-12-27	New York	XBB.1.5	29
2022-12-28	New York	XBB.1.5	9
2022-12-29	New York	XBB.1.5	14
2022-12-30	New York	XBB.1.5	12
2022-12-31	New York	XBB.1.5	7
2023-01-01	New York	XBB.1.5	4
2023-01-02	New York	XBB.1.5	14
2023-01-03	New York	XBB.1.5	5
2023-01-04	New York	XBB.1.5	4
2022-11-01	New York	clade 21L	2
2022-11-02	New York	clade 21L	1
2022-11-03	New York	clade 21L	3
2022-11-04	New York	clade 21L	1
2022-11-05	New York	clade 21L	1
2022-11-06	New York	clade 21L	1
2022-11-08	New York	clade 21L	1
2022-11-10	New York	clade 21L	1
2022-11-14	New York	clade 21L	5
2022-11-15	New York	clade 21L	3
2022-11-16	New York	clade 21L	1
2022-11-18	New York	clade 21L	2
2022-11-21	New York	clade 21L	2
2022-11-22	New York	clade 21L	1
2022-11-23	New York	clade 21L	2
2022-11-24	New York	clade 21L	1
2022-11-26	New York	clade 21L	1
2022-11-28	New York	clade 21L	2
2022-11-29	New York	clade 21L	1
2022-12-01	New York	clade 21L	1
2022-12-02	New York	clade 21L	1
2022-12-03	New York	clade 21L	1
2022-12-04	New York	clade 21L	1
2022-12-08	New York	clade 21L	1
2022-12-16	New York	clade 21L	1
2022-11-01	New York	clade 22A	11
2022-11-02	New York	clade 22A	10
2022-11-03	New York	clade 22A	15
2022-11-04	New York	clade 22A	16
2022-11-05	New York	clade 22A	9
2022-11-06	New York	clade 22A	7
2022-11-07	New York	clade 22A	10
2022-11-08	New York	clade 22A	7
2022-11-09	New York	clade 22A	8
2022-11-10	New York	clade 22A	6
2022-11-11	New York	clade 22A	5
2022-11-12	New York	clade 22A	3
2022-11-13	New York	clade 22A	5
2022-11-14	New York	clade 22A	20
2022-11-15	New York	clade 22A	4
2022-11-16	New York	clade 22A	10
2022-11-17	New York	clade 22A	2
2022-11-18	New York	clade 22A	6
2022-11-20	New York	clade 22A	6
2022-11-21	New York	clade 22A	8
2022-11-22	New York	clade 22A	9
2022-11-25	New York	clade 22A	1
2022-11-26	New York	clade 22A	5
2022-11-27	New York	clade 22A	5
2022-11-28	New York	clade 22A	9
2022-11-29	New York	clade 22A	5
2022-11-30	New York	clade 22A	6
2022-12-01	New York	clade 22A	4
2022-12-02	New York	clade 22A	6
2022-12-03	New York	clade 22A	2
2022-12-04	New York	clade 22A	5
2022-12-05	New York	clade 22A	5
2022-12-06	New York	clade 22A	3
2022-12-07	New York	clade 22A	1
2022-12-08	New York	clade 22A	3
2022-12-09	New York	clade 22A	4
2022-12-10	New York	clade 22A	3
2022-12-11	New York	clade 22A	2
2022-12-12	New York	clade 22A	2
2022-12-13	New York	clade 22A	1
2022-12-14	New York	clade 22A	1
2022-12-17	New York	clade 22A	1
2022-12-22	New York	clade 22A	1
2022-11-01	New York	clade 22B	114
2022-11-02	New York	clade 22B	118
2022-11-03	New York	clade 22B	119
2022-11-04	New York	clade 22B	132
2022-11-05	New York	clade 22B	77
2022-11-06	New York	clade 22B	86
2022-11-07	New York	clade 22B	80
2022-11-08	New York	clade 22B	64
2022-11-09	New York	clade 22B	104
2022-11-10	New York	clade 22B	96
2022-11-11	New York	clade 22B	57
2022-11-12	New York	clade 22B	55
2022-11-13	New York	clade 22B	50
2022-11-14	New York	clade 22B	130
2022-11-15	New York	clade 22B	44
2022-11-16	New York	clade 22B	82
2022-11-17	New York	clade 22B	67
2022-11-18	New York	clade 22B	72
2022-11-19	New York	clade 22B	54
2022-11-20	New York	clade 22B	44
2022-11-21	New York	clade 22B	69
2022-11-22	New York	clade 22B	36
2022-11-23	New York	clade 22B	59
2022-11-24	New York	clade 22B	10
2022-11-25	New York	clade 22B	34
2022-11-26	New York	clade 22B	70
2022-11-27	New York	clade 22B	48
2022-11-28	New York	clade 22B	89
2022-11-29	New York	clade 22B	58
2022-11-30	New York	clade 22B	42
2022-12-01	New York	clade 22B	52
2022-12-02	New York	clade 22B	85
2022-12-03	New York	clade 22B	39
2022-12-04	New York	clade 22B	38
2022-12-05	New York	clade 22B	60
2022-12-06	New York	clade 22B	25
2022-12-07	New York	clade 22B	54
2022-12-08	New York	clade 22B	39
2022-12-09	New York	clade 22B	38
2022-12-10	New York	clade 22B	33
2022-12-11	New York	clade 22B	26
2022-12-12	New York	clade 22B	37
2022-12-13	New York	clade 22B	17
2022-12-14	New York	clade 22B	12
2022-12-15	New York	clade 22B	15
2022-12-16	New York	clade 22B	24
2022-12-17	New York	clade 22B	12
2022-12-18	New York	clade 22B	13
2022-12-19	New York	clade 22B	19
2022-12-20	New York	clade 22B	12
2022-12-21	New York	clade 22B	20
2022-12-22	New York	clade 22B	16
2022-12-23	New York	clade 22B	13
2022-12-24	New York	clade 22B	4
2022-12-25	New York	clade 22B	2
2022-12-26	New York	clade 22B	8
2022-12-27	New York	clade 22B	7
2022-12-28	New York	clade 22B	1
2022-12-29	New York	clade 22B	2
2023-01-02	New York	clade 22B	5
2022-11-01	New York	clade 22D	15
2022-11-02	New York	clade 22D	13
2022-11-03	New York	clade 22D	13
2022-11-04	New York	clade 22D	28
2022-11-05	New York	clade 22D	3
2022-11-06	New York	clade 22D	11
2022-11-07	New York	clade 22D	13
2022-11-08	New York	clade 22D	9
2022-11-09	New York	clade 22D	19
2022-11-10	New York	clade 22D	12
2022-11-11	New York	clade 22D	14
2022-11-12	New York	clade 22D	5
2022-11-13	New York	clade 22D	2
2022-11-14	New York	clade 22D	23
2022-11-15	New York	clade 22D	10
2022-11-16	New York	clade 22D	16
2022-11-17	New York	clade 22D	10
2022-11-18	New York	clade 22D	11
2022-11-19	New York	clade 22D	7
2022-11-20	New York	clade 22D	10
2022-11-21	New York	clade 22D	9
2022-11-22	New York	clade 22D	20
2022-11-23	New York	clade 22D	4
2022-11-24	New York	clade 22D	1
2022-11-25	New York	clade 22D	3
2022-11-26	New York	clade 22D	13
2022-11-27	New York	clade 22D	15
2022-11-28	New York	clade 22D	16
2022-11-29	New York	clade 22D	13
2022-11-30	New York	clade 22D	6
2022-12-01	New York	clade 22D	10
2022-12-02	New York	clade 22D	22
2022-12-03	New York	clade 22D	7
2022-12-04	New York	clade 22D	13
2022-12-05	New York	clade 22D	19
2022-12-06	New York	clade 22D	8
2022-12-07	New York	clade 22D	8
2022-12-08	New York	clade 22D	8
2022-12-09	New York	clade 22D	12
2022-12-10	New York	clade 22D	11
2022-12-11	New York	clade 22D	6
2022-12-12	New York	clade 22D	11
2022-12-13	New York	clade 22D	9
2022-12-14	New York	clade 22D	6
2022-12-15	New York	clade 22D	5
2022-12-16	New York	clade 22D	8
2022-12-17	New York	clade 22D	4
2022-12-18	New York	clade 22D	8
2022-12-19	New York	clade 22D	11
2022-12-20	New York	clade 22D	10
2022-12-21	New York	clade 22D	9
2022-12-22	New York	clade 22D	6
2022-12-23	New York	clade 22D	5
2022-12-24	New York	clade 22D	2
2022-12-26	New York	clade 22D	3
2022-12-27	New York	clade 22D	1
2022-12-28	New York	clade 22D	1
2022-12-29	New York	clade 22D	1
2022-12-30	New York	clade 22D	2
2022-11-01	New York	clade 22E	112
2022-11-02	New York	clade 22E	102
2022-11-03	New York	clade 22E	118
2022-11-04	New York	clade 22E	123
2022-11-05	New York	clade 22E	79
2022-11-06	New York	clade 22E	82
2022-11-07	New York	clade 22E	130
2022-11-08	New York	clade 22E	80
2022-11-09	New York	clade 22E	123
2022-11-10	New York	clade 22E	91
2022-11-11	New York	clade 22E	44
2022-11-12	New York	clade 22E	88
2022-11-13	New York	clade 22E	72
2022-11-14	New York	clade 22E	197
2022-11-15	New York	clade 22E	117
2022-11-16	New York	clade 22E	127
2022-11-17	New York	clade 22E	121
2022-11-18	New York	clade 22E	151
2022-11-19	New York	clade 22E	105
2022-11-20	New York	clade 22E	95
2022-11-21	New York	clade 22E	156
2022-11-22	New York	clade 22E	120
2022-11-23	New York	clade 22E	117
2022-11-24	New York	clade 22E	26
2022-11-25	New York	clade 22E	53
2022-11-26	New York	clade 22E	134
2022-11-27	New York	clade 22E	151
2022-11-28	New York	clade 22E	224
2022-11-29	New York	clade 22E	191
2022-11-30	New York	clade 22E	122
2022-12-01	New York	clade 22E	134
2022-12-02	New York	clade 22E	186
2022-12-03	New York	clade 22E	91
2022-12-04	New York	clade 22E	135
2022-12-05	New York	clade 22E	230
2022-12-06	New York	clade 22E	127
2022-12-07	New York	clade 22E	113
2022-12-08	New York	clade 22E	85
2022-12-09	New York	clade 22E	139
2022-12-10	New York	clade 22E	109
2022-12-11	New York	clade 22E	94
2022-12-12	New York	clade 22E	181
2022-12-13	New York	clade 22E	107
2022-12-14	New York	clade 22E	64
2022-12-15	New York	clade 22E	65
2022-12-16	New York	clade 22E	80
2022-12-17	New York	clade 22E	54
2022-12-18	New York	clade 22E	48
2022-12-19	New York	clade 22E	77
2022-12-20	New York	clade 22E	55
2022-12-21	New York	clade 22E	64
2022-12-22	New York	clade 22E	48
2022-12-23	New York	clade 22E	37
2022-12-24	New York	clade 22E	14
2022-12-25	New York	clade 22E	2
2022-12-26	New York	clade 22E	26
2022-12-27	New York	clade 22E	10
2022-12-28	New York	clade 22E	5
2022-12-29	New York	clade 22E	7
2022-12-30	New York	clade 22E	5
2022-12-31	New York	clade 22E	2
2023-01-01	New York	clade 22E	1
2023-01-02	New York	clade 22E	4
2023-01-03	New York	clade 22E	2
2023-01-04	New York	clade 22E	1
2022-11-01	New York	clade 22F	6
2022-11-02	New York	clade 22F	12
2022-11-03	New York	clade 22F	23
2022-11-04	New York	clade 22F	7
2022-11-05	New York	clade 22F	2
2022-11-06	New York	clade 22F	8
2022-11-07	New York	clade 22F	14
2022-11-08	New York	clade 22F	7
2022-11-09	New York	clade 22F	10
2022-11-10	New York	clade 22F	9
2022-11-11	New York	clade 22F	9
2022-11-12	New York	clade 22F	15
2022-11-13	New York	clade 22F	9
2022-11-14	New York	clade 22F	25
2022-11-15	New York	clade 22F	17
2022-11-16	New York	clade 22F	19
2022-11-17	New York	clade 22F	19
2022-11-18	New York	clade 22F	25
2022-11-19	New York	clade 22F	16
2022-11-20	New York	clade 22F	15
2022-11-21	New York	clade 22F	32
2022-11-22	New York	clade 22F	23
2022-11-23	New York	clade 22F	25
2022-11-24	New York	clade 22F	3
2022-11-25	New York	clade 22F	24
2022-11-26	New York	clade 22F	39
2022-11-27	New York	clade 22F	17
2022-11-28	New York	clade 22F	42
2022-11-29	New York	clade 22F	27
2022-11-30	New York	clade 22F	48
2022-12-01	New York	clade 22F	43
2022-12-02	New York	clade 22F	34
2022-12-03	New York	clade 22F	21
2022-12-04	New York	clade 22F	19
2022-12-05	New York	clade 22F	62
2022-12-06	New York	clade 22F	36
2022-12-07	New York	clade 22F	26
2022-12-08	New York	clade 22F	28
2022-12-09	New York	clade 22F	43
2022-12-10	New York	clade 22F	20
2022-12-11	New York	clade 22F	17
2022-12-12	New York	clade 22F	42
2022-12-13	New York	clade 22F	29
2022-12-14	New York	clade 22F	22
2022-12-15	New York	clade 22F	18
2022-12-16	New York	clade 22F	24
2022-12-17	New York	clade 22F	21
2022-12-18	New York	clade 22F	17
2022-12-19	New York	clade 22F	35
2022-12-20	New York	clade 22F	23
2022-12-21	New York	clade 22F	17
2022-12-22	New York	clade 22F	8
2022-12-23	New York	clade 22F	11
2022-12-24	New York	clade 22F	1
2022-12-25	New York	clade 22F	1
2022-12-26	New York	clade 22F	2
2022-12-27	New York	clade 22F	1
2022-12-31	New York	clade 22F	1
2023-01-03	New York	clade 22F	1
2023-01-04	New York	clade 22F	3
2022-11-01	New York	other	3
2022-11-04	New York	other	1
2022-11-10	New York	other	1
2022-11-11	New York	other	1
2022-11-12	New York	other	1
2022-11-14	New York	other	1
2022-11-16	New York	other	2
2022-11-19	New York	other	1
2022-11-20	New York	other	1
2022-11-21	New York	other	1
2022-11-22	New York	other	1
2022-11-23	New York	other	2
2022-11-28	New York	other	1
2022-11-30	New York	other	1
2022-12-02	New York	other	1
2022-12-03	New York	other	1
2022-12-05	New York	other	1
2022-12-06	New York	other	1
2022-12-15	New York	other	1
2022-12-16	New York	other	1
2022-12-18	New York	other	1
2022-12-21	New York	other	1
2022-12-22	New York	other	1
2022-12-23	New York	other	1
2022-12-26	New York	other	1
2022-12-30	New York	other	1
2022-11-01	North Carolina	BQ.1	6
2022-11-02	North Carolina	BQ.1	4
2022-11-03	North Carolina	BQ.1	3
2022-11-04	North Carolina	BQ.1	1
2022-11-06	North Carolina	BQ.1	2
2022-11-07	North Carolina	BQ.1	7
2022-11-08	North Carolina	BQ.1	4
2022-11-09	North Carolina	BQ.1	6
2022-11-10	North Carolina	BQ.1	5
2022-11-11	North Carolina	BQ.1	5
2022-11-12	North Carolina	BQ.1	2
2022-11-13	North Carolina	BQ.1	5
2022-11-14	North Carolina	BQ.1	5
2022-11-15	North Carolina	BQ.1	2
2022-11-16	North Carolina	BQ.1	12
2022-11-17	North Carolina	BQ.1	4
2022-11-18	North Carolina	BQ.1	6
2022-11-19	North Carolina	BQ.1	5
2022-11-20	North Carolina	BQ.1	6
2022-11-21	North Carolina	BQ.1	4
2022-11-22	North Carolina	BQ.1	7
2022-11-23	North Carolina	BQ.1	6
2022-11-24	North Carolina	BQ.1	1
2022-11-25	North Carolina	BQ.1	13
2022-11-26	North Carolina	BQ.1	8
2022-11-27	North Carolina	BQ.1	13
2022-11-28	North Carolina	BQ.1	15
2022-11-29	North Carolina	BQ.1	14
2022-11-30	North Carolina	BQ.1	11
2022-12-01	North Carolina	BQ.1	7
2022-12-02	North Carolina	BQ.1	4
2022-12-03	North Carolina	BQ.1	4
2022-12-04	North Carolina	BQ.1	4
2022-12-05	North Carolina	BQ.1	12
2022-12-06	North Carolina	BQ.1	4
2022-12-07	North Carolina	BQ.1	11
2022-12-08	North Carolina	BQ.1	12
2022-12-09	North Carolina	BQ.1	7
2022-12-10	North Carolina	BQ.1	9
2022-12-11	North Carolina	BQ.1	4
2022-12-12	North Carolina	BQ.1	13
2022-12-13	North Carolina	BQ.1	8
2022-12-14	North Carolina	BQ.1	8
2022-12-15	North Carolina	BQ.1	9
2022-12-16	North Carolina	BQ.1	13
2022-12-17	North Carolina	BQ.1	6
2022-12-18	North Carolina	BQ.1	4
2022-12-19	North Carolina	BQ.1	11
2022-12-20	North Carolina	BQ.1	8
2022-12-21	North Carolina	BQ.1	10
2022-12-22	North Carolina	BQ.1	8
2022-12-23	North Carolina	BQ.1	4
2022-12-24	North Carolina	BQ.1	2
2022-12-25	North Carolina	BQ.1	2
2022-12-26	North Carolina	BQ.1	2
2022-12-27	North Carolina	BQ.1	5
2022-12-28	North Carolina	BQ.1	3
2022-12-29	North Carolina	BQ.1	4
2022-12-30	North Carolina	BQ.1	2
2022-12-31	North Carolina	BQ.1	1
2023-01-01	North Carolina	BQ.1	1
2023-01-02	North Carolina	BQ.1	2
2023-01-03	North Carolina	BQ.1	2
2023-01-04	North Carolina	BQ.1	2
2023-01-05	North Carolina	BQ.1	1
2022-11-15	North Carolina	XBB.1.5	1
2022-11-21	North Carolina	XBB.1.5	1
2022-11-23	North Carolina	XBB.1.5	1
2022-11-24	North Carolina	XBB.1.5	1
2022-11-27	North Carolina	XBB.1.5	1
2022-11-28	North Carolina	XBB.1.5	4
2022-11-29	North Carolina	XBB.1.5	1
2022-11-30	North Carolina	XBB.1.5	3
2022-12-01	North Carolina	XBB.1.5	2
